,loss,mse,val_loss,val_mse
33,9.545825241374928e-11,9.545825241374928e-11,9.703794712212499e-11,9.703794712212499e-11
34,7.247121652786959e-11,7.247121652786959e-11,7.238942084653033e-11,7.238942084653033e-11
35,5.2960424240522386e-11,5.2960424240522386e-11,5.2009598017210834e-11,5.2009598017210834e-11
36,3.782196777990521e-11,3.782196777990521e-11,3.643055995761202e-11,3.643055995761202e-11
37,2.7320781054163135e-11,2.7320781054163135e-11,2.8793065154353314e-11,2.8793065154353314e-11
38,2.2959507559039416e-11,2.2959507559039416e-11,2.4030612569281296e-11,2.4030612569281296e-11
39,2.009532644453582e-11,2.009532644453582e-11,2.3132622553601045e-11,2.3132622553601045e-11
40,1.9270226039869165e-11,1.9270226039869165e-11,2.2026130919172715e-11,2.2026130919172715e-11
41,1.786503583955934e-11,1.786503583955934e-11,2.0449669735356224e-11,2.0449669735356224e-11
42,1.7032696433827432e-11,1.7032696433827432e-11,1.9882463730969135e-11,1.9882463730969135e-11
43,1.670744098625221e-11,1.670744098625221e-11,1.9882463730969135e-11,1.9882463730969135e-11
44,1.6697953783562092e-11,1.6697953783562092e-11,1.9882463730969135e-11,1.9882463730969135e-11
45,1.6479430667293293e-11,1.6479430667293293e-11,1.911922009600886e-11,1.911922009600886e-11
46,1.6138892305894714e-11,1.6138892305894714e-11,1.8431518464256946e-11,1.8431518464256946e-11
47,1.5231919892055856e-11,1.5231919892055856e-11,1.7808485588965972e-11,1.7808485588965972e-11
48,1.502898673566566e-11,1.502898673566566e-11,1.7115021205826864e-11,1.7115021205826864e-11
49,1.4480872230493436e-11,1.4480872230493436e-11,1.724169938766007e-11,1.724169938766007e-11
50,1.4498864782386267e-11,1.4498864782386267e-11,1.724169938766007e-11,1.724169938766007e-11
51,1.4241661669411876e-11,1.4241661669411876e-11,1.658023371375883e-11,1.658023371375883e-11
52,1.3984772541386636e-11,1.3984772541386636e-11,1.658023371375883e-11,1.658023371375883e-11
53,1.4021847051515213e-11,1.4021847051515213e-11,1.658023371375883e-11,1.658023371375883e-11
54,1.3984772541386636e-11,1.3984772541386636e-11,1.6622663315257746e-11,1.6622663315257746e-11
55,1.3969720345785586e-11,1.3969720345785586e-11,1.6622663315257746e-11,1.6622663315257746e-11
56,1.3969722080509062e-11,1.3969722080509062e-11,1.6622663315257746e-11,1.6622663315257746e-11
57,1.3879318701282006e-11,1.3879318701282006e-11,1.58518788373474e-11,1.58518788373474e-11
58,1.3439411909732524e-11,1.3439411909732524e-11,1.600252916289513e-11,1.600252916289513e-11
59,1.3453988791101157e-11,1.3453988791101157e-11,1.5947163728435854e-11,1.5947163728435854e-11
60,1.3433309152544037e-11,1.3433309152544037e-11,1.5947163728435854e-11,1.5947163728435854e-11
61,1.3430723547203094e-11,1.3430723547203094e-11,1.5293996971643686e-11,1.5293996971643686e-11
62,1.296786983351339e-11,1.296786983351339e-11,1.5293996971643686e-11,1.5293996971643686e-11
63,1.2967870700875128e-11,1.2967870700875128e-11,1.5293996971643686e-11,1.5293996971643686e-11
64,1.296786983351339e-11,1.296786983351339e-11,1.5397743843847955e-11,1.5397743843847955e-11
65,1.2959551834446081e-11,1.2959551834446081e-11,1.5397743843847955e-11,1.5397743843847955e-11
66,1.2959551834446081e-11,1.2959551834446081e-11,1.5397743843847955e-11,1.5397743843847955e-11
67,1.2959550099722605e-11,1.2959550099722605e-11,1.5293996971643686e-11,1.5293996971643686e-11
68,1.296786983351339e-11,1.296786983351339e-11,1.5293996971643686e-11,1.5293996971643686e-11
69,1.296786983351339e-11,1.296786983351339e-11,1.5293996971643686e-11,1.5293996971643686e-11
70,1.296073838530365e-11,1.296073838530365e-11,1.5293996971643686e-11,1.5293996971643686e-11
71,1.296786983351339e-11,1.296786983351339e-11,1.477688457707238e-11,1.477688457707238e-11
72,1.2485863905287164e-11,1.2485863905287164e-11,1.4857570035387013e-11,1.4857570035387013e-11
73,1.2475916133514175e-11,1.2475916133514175e-11,1.477688457707238e-11,1.477688457707238e-11
74,1.2411960348401863e-11,1.2411960348401863e-11,1.427619307492467e-11,1.427619307492467e-11
75,1.2008344839331553e-11,1.2008344839331553e-11,1.3615364044539113e-11,1.3615364044539113e-11
76,1.1443558774193452e-11,1.1443558774193452e-11,1.3608058256620037e-11,1.3608057389258299e-11
77,1.1441583791516052e-11,1.1441583791516052e-11,1.3608058256620037e-11,1.3608057389258299e-11
78,1.144158465887779e-11,1.144158465887779e-11,1.3608058256620037e-11,1.3608057389258299e-11
79,1.1441583791516052e-11,1.1441583791516052e-11,1.3608058256620037e-11,1.3608057389258299e-11
80,1.1441582056792576e-11,1.1441582056792576e-11,1.3065734258410622e-11,1.306573512577236e-11
81,1.1004857615459773e-11,1.1004857615459773e-11,1.2554831306521574e-11,1.2554831306521574e-11
82,1.0583580019318806e-11,1.0583580019318806e-11,1.2554831306521574e-11,1.2554831306521574e-11
83,1.0583580886680544e-11,1.0583580886680544e-11,1.2554831306521574e-11,1.2554831306521574e-11
84,1.0583577417233592e-11,1.0583577417233592e-11,1.2554831306521574e-11,1.2554831306521574e-11
85,1.0583580019318806e-11,1.0583580019318806e-11,1.2554831306521574e-11,1.2554831306521574e-11
86,1.0583580886680544e-11,1.0583580886680544e-11,1.2554831306521574e-11,1.2554831306521574e-11
87,1.0583579151957068e-11,1.0583579151957068e-11,1.2469428267714022e-11,1.2469428267714022e-11
88,1.0595710073224573e-11,1.0595710073224573e-11,1.2469428267714022e-11,1.2469428267714022e-11
89,1.0595709205862835e-11,1.0595709205862835e-11,1.2469428267714022e-11,1.2469428267714022e-11
90,1.060206696740229e-11,1.060206696740229e-11,1.2449912628609283e-11,1.2449912628609283e-11
91,1.0596213143032607e-11,1.0596213143032607e-11,1.2449912628609283e-11,1.2449912628609283e-11
92,1.0620706571151661e-11,1.0620706571151661e-11,1.242548772206753e-11,1.242548772206753e-11
93,1.0629323810018576e-11,1.0629323810018576e-11,1.242548772206753e-11,1.242548772206753e-11
94,1.0629323810018576e-11,1.0629323810018576e-11,1.2449912628609283e-11,1.2449912628609283e-11
95,1.0596214010394345e-11,1.0596214010394345e-11,1.2469428267714022e-11,1.2469428267714022e-11
96,1.0596769121906657e-11,1.0596769121906657e-11,1.2068989037328226e-11,1.2068989037328226e-11
97,1.0144138133660885e-11,1.0144138133660885e-11,1.2025896771461486e-11,1.2025896771461486e-11
98,1.0119876291125873e-11,1.0119876291125873e-11,1.2025896771461486e-11,1.2025896771461486e-11
99,1.011987802584935e-11,1.011987802584935e-11,1.2025896771461486e-11,1.2025896771461486e-11
