mu,sigma^2,energy,err
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.734997,0.383488,-0.429104,0.000230125
0.734997,0.383488,-0.429104,0.000230125
0.734997,0.383488,-0.429104,0.000230125
0.734997,0.383488,-0.429104,0.000230125
0.734997,0.383488,-0.429104,0.000230125
0.734997,0.383488,-0.429104,0.000230125
0.734997,0.383488,-0.429104,0.000230125
0.734997,0.383488,-0.429104,0.000230125
0.734997,0.383488,-0.429104,0.000230125
0.734997,0.383488,-0.429104,0.000230125
0.734997,0.383488,-0.429104,0.000230125
0.734997,0.383488,-0.429104,0.000230125
0.734997,0.383488,-0.429104,0.000230125
0.734997,0.383488,-0.429104,0.000230125
0.734997,0.383488,-0.429104,0.000230125
0.734997,0.383488,-0.429104,0.000230125
0.734997,0.383488,-0.429104,0.000230125
0.734997,0.383488,-0.429104,0.000230125
0.803258,0.381385,-0.443991,0.000281215
0.803258,0.381385,-0.443991,0.000281215
0.803258,0.381385,-0.443991,0.000281215
0.803258,0.381385,-0.443991,0.000281215
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.814905,0.369713,-0.443222,0.000266341
0.823361,0.47112,-0.408589,0.000456672
0.823361,0.47112,-0.408589,0.000456672
0.823361,0.47112,-0.408589,0.000456672
0.823361,0.47112,-0.408589,0.000456672
0.823361,0.47112,-0.408589,0.000456672
0.823361,0.47112,-0.408589,0.000456672
0.823361,0.47112,-0.408589,0.000456672
0.823361,0.47112,-0.408589,0.000456672
0.823361,0.47112,-0.408589,0.000456672
0.823361,0.47112,-0.408589,0.000456672
0.860035,0.382806,-0.43007,0.000336506
0.860035,0.382806,-0.43007,0.000336506
0.860035,0.382806,-0.43007,0.000336506
0.860035,0.382806,-0.43007,0.000336506
0.836653,0.376595,-0.439358,0.000283904
0.836653,0.376595,-0.439358,0.000283904
0.836653,0.376595,-0.439358,0.000283904
0.836653,0.376595,-0.439358,0.000283904
0.836653,0.376595,-0.439358,0.000283904
0.836653,0.376595,-0.439358,0.000283904
0.836653,0.376595,-0.439358,0.000283904
0.836653,0.376595,-0.439358,0.000283904
0.836653,0.376595,-0.439358,0.000283904
0.836653,0.376595,-0.439358,0.000283904
0.836653,0.376595,-0.439358,0.000283904
0.836653,0.376595,-0.439358,0.000283904
0.836653,0.376595,-0.439358,0.000283904
0.813378,0.344071,-0.436697,0.000307076
0.813378,0.344071,-0.436697,0.000307076
0.813378,0.344071,-0.436697,0.000307076
0.813378,0.344071,-0.436697,0.000307076
0.813378,0.344071,-0.436697,0.000307076
0.813378,0.344071,-0.436697,0.000307076
0.813378,0.344071,-0.436697,0.000307076
0.813378,0.344071,-0.436697,0.000307076
0.813378,0.344071,-0.436697,0.000307076
0.813378,0.344071,-0.436697,0.000307076
0.813378,0.344071,-0.436697,0.000307076
0.813378,0.344071,-0.436697,0.000307076
0.813378,0.344071,-0.436697,0.000307076
0.813378,0.344071,-0.436697,0.000307076
0.813378,0.344071,-0.436697,0.000307076
0.813378,0.344071,-0.436697,0.000307076
0.813378,0.344071,-0.436697,0.000307076
0.813378,0.344071,-0.436697,0.000307076
0.813378,0.344071,-0.436697,0.000307076
0.813378,0.344071,-0.436697,0.000307076
0.813378,0.344071,-0.436697,0.000307076
0.813378,0.344071,-0.436697,0.000307076
0.813378,0.344071,-0.436697,0.000307076
0.84374,0.430568,-0.423053,0.000372943
0.84374,0.430568,-0.423053,0.000372943
0.84374,0.430568,-0.423053,0.000372943
0.84374,0.430568,-0.423053,0.000372943
0.84374,0.430568,-0.423053,0.000372943
0.84374,0.430568,-0.423053,0.000372943
0.84374,0.430568,-0.423053,0.000372943
0.84374,0.430568,-0.423053,0.000372943
0.84374,0.430568,-0.423053,0.000372943
0.84374,0.430568,-0.423053,0.000372943
0.84374,0.430568,-0.423053,0.000372943
0.84374,0.430568,-0.423053,0.000372943
0.84374,0.430568,-0.423053,0.000372943
0.84374,0.430568,-0.423053,0.000372943
0.84374,0.430568,-0.423053,0.000372943
0.84374,0.430568,-0.423053,0.000372943
0.84374,0.430568,-0.423053,0.000372943
0.84374,0.430568,-0.423053,0.000372943
0.866712,0.393904,-0.425125,0.000360527
0.866712,0.393904,-0.425125,0.000360527
0.831426,0.433476,-0.426088,0.0004072
0.831426,0.433476,-0.426088,0.0004072
0.831426,0.433476,-0.426088,0.0004072
0.831426,0.433476,-0.426088,0.0004072
0.831426,0.433476,-0.426088,0.0004072
0.831426,0.433476,-0.426088,0.0004072
0.831426,0.433476,-0.426088,0.0004072
0.800069,0.396184,-0.443366,0.000274042
0.800069,0.396184,-0.443366,0.000274042
0.800069,0.396184,-0.443366,0.000274042
0.800069,0.396184,-0.443366,0.000274042
0.800069,0.396184,-0.443366,0.000274042
0.800069,0.396184,-0.443366,0.000274042
0.800069,0.396184,-0.443366,0.000274042
0.800069,0.396184,-0.443366,0.000274042
0.800069,0.396184,-0.443366,0.000274042
0.800069,0.396184,-0.443366,0.000274042
0.800069,0.396184,-0.443366,0.000274042
0.800069,0.396184,-0.443366,0.000274042
0.800069,0.396184,-0.443366,0.000274042
0.800069,0.396184,-0.443366,0.000274042
0.800069,0.396184,-0.443366,0.000274042
0.800069,0.396184,-0.443366,0.000274042
0.800069,0.396184,-0.443366,0.000274042
0.800069,0.396184,-0.443366,0.000274042
0.800069,0.396184,-0.443366,0.000274042
0.800069,0.396184,-0.443366,0.000274042
0.800069,0.396184,-0.443366,0.000274042
0.800069,0.396184,-0.443366,0.000274042
0.800069,0.396184,-0.443366,0.000274042
0.800069,0.396184,-0.443366,0.000274042
0.781381,0.40737,-0.439532,0.000288555
0.781663,0.374274,-0.442705,0.000244085
0.781663,0.374274,-0.442705,0.000244085
0.781663,0.374274,-0.442705,0.000244085
0.781663,0.374274,-0.442705,0.000244085
0.781663,0.374274,-0.442705,0.000244085
0.781663,0.374274,-0.442705,0.000244085
0.781663,0.374274,-0.442705,0.000244085
0.781663,0.374274,-0.442705,0.000244085
0.781663,0.374274,-0.442705,0.000244085
0.781663,0.374274,-0.442705,0.000244085
0.781663,0.374274,-0.442705,0.000244085
0.781663,0.374274,-0.442705,0.000244085
0.781663,0.374274,-0.442705,0.000244085
0.781663,0.374274,-0.442705,0.000244085
0.781663,0.374274,-0.442705,0.000244085
0.781663,0.374274,-0.442705,0.000244085
0.781663,0.374274,-0.442705,0.000244085
0.781663,0.374274,-0.442705,0.000244085
0.781663,0.374274,-0.442705,0.000244085
0.781663,0.374274,-0.442705,0.000244085
0.789472,0.414703,-0.439288,0.000288284
0.789472,0.414703,-0.439288,0.000288284
