mu,sigma^2,energy,err
0.649508,0.51924,-0.357256,0.000447873
0.689899,0.528723,-0.373689,0.000432113
0.695172,0.451801,-0.399162,0.000311308
0.727786,0.403775,-0.42461,0.00029356
0.727786,0.403775,-0.42461,0.00029356
0.783456,0.442136,-0.429166,0.00034943
0.783456,0.442136,-0.429166,0.00034943
0.783456,0.442136,-0.429166,0.00034943
0.783456,0.442136,-0.429166,0.00034943
0.783456,0.442136,-0.429166,0.00034943
0.887941,0.41756,-0.403407,0.000465246
0.887941,0.41756,-0.403407,0.000465246
0.887941,0.41756,-0.403407,0.000465246
0.887941,0.41756,-0.403407,0.000465246
0.898806,0.350291,-0.401837,0.000353391
0.898806,0.350291,-0.401837,0.000353391
0.848156,0.345029,-0.428468,0.00031026
0.848156,0.345029,-0.428468,0.00031026
0.848156,0.345029,-0.428468,0.00031026
0.848156,0.345029,-0.428468,0.00031026
0.848156,0.345029,-0.428468,0.00031026
0.848156,0.345029,-0.428468,0.00031026
0.848156,0.345029,-0.428468,0.00031026
0.848156,0.345029,-0.428468,0.00031026
0.848156,0.345029,-0.428468,0.00031026
0.848156,0.345029,-0.428468,0.00031026
0.848156,0.345029,-0.428468,0.00031026
0.782569,0.462424,-0.419648,0.000393563
0.782569,0.462424,-0.419648,0.000393563
0.74599,0.418765,-0.429344,0.00028945
0.74599,0.418765,-0.429344,0.00028945
0.74599,0.418765,-0.429344,0.00028945
0.74599,0.418765,-0.429344,0.00028945
0.74599,0.418765,-0.429344,0.00028945
0.74599,0.418765,-0.429344,0.00028945
0.74599,0.418765,-0.429344,0.00028945
0.74599,0.418765,-0.429344,0.00028945
0.74599,0.418765,-0.429344,0.00028945
0.736179,0.403426,-0.428518,0.000273768
0.736179,0.403426,-0.428518,0.000273768
0.736179,0.403426,-0.428518,0.000273768
0.736179,0.403426,-0.428518,0.000273768
0.717454,0.42497,-0.416913,0.000290963
0.717454,0.42497,-0.416913,0.000290963
0.717454,0.42497,-0.416913,0.000290963
0.717454,0.42497,-0.416913,0.000290963
0.717454,0.42497,-0.416913,0.000290963
0.855756,0.433,-0.417189,0.0004384
0.887337,0.349079,-0.410152,0.000328418
0.887337,0.349079,-0.410152,0.000328418
0.887337,0.349079,-0.410152,0.000328418
0.887337,0.349079,-0.410152,0.000328418
0.887337,0.349079,-0.410152,0.000328418
0.887337,0.349079,-0.410152,0.000328418
0.887337,0.349079,-0.410152,0.000328418
0.887337,0.349079,-0.410152,0.000328418
0.887337,0.349079,-0.410152,0.000328418
0.887337,0.349079,-0.410152,0.000328418
0.887337,0.349079,-0.410152,0.000328418
0.887337,0.349079,-0.410152,0.000328418
0.887337,0.349079,-0.410152,0.000328418
0.880774,0.369294,-0.418354,0.000364225
0.880774,0.369294,-0.418354,0.000364225
0.880774,0.369294,-0.418354,0.000364225
0.868364,0.341696,-0.416891,0.000315076
0.868364,0.341696,-0.416891,0.000315076
0.868364,0.341696,-0.416891,0.000315076
0.893916,0.371711,-0.409952,0.000403562
0.893916,0.371711,-0.409952,0.000403562
0.893916,0.371711,-0.409952,0.000403562
0.893916,0.371711,-0.409952,0.000403562
0.893916,0.371711,-0.409952,0.000403562
0.893916,0.371711,-0.409952,0.000403562
0.893916,0.371711,-0.409952,0.000403562
0.893916,0.371711,-0.409952,0.000403562
0.893916,0.371711,-0.409952,0.000403562
